Circle Number: 146682
------------------------------------------------------------
Angular: 220.62047094106674, First Return Dist: 12464272, First Return Amp: 5000, x: -9460.865398680759, y: -8114.807600801711
Angular: 271.71678334474564, First Return Dist: 12516272, First Return Amp: 5000, x: 374.9754747954242, y: -12510.653786724575
Angular: 275.3079631924629, First Return Dist: 12516272, First Return Amp: 5000, x: 1157.8675096019174, y: -12462.600354989814
Angular: 278.8991430401802, First Return Dist: 12516272, First Return Amp: 5000, x: 1936.212326875237, y: -12365.60336591953
Angular: 282.4903228878975, First Return Dist: 12516272, First Return Amp: 5000, x: 2706.9531837923732, y: -12220.043749460978
Angular: 286.0815027356148, First Return Dist: 12516272, First Return Amp: 5000, x: 3467.063200067785, y: -12026.49315239982
Angular: 289.67268258333206, First Return Dist: 12516272, First Return Amp: 5000, x: 4213.557245222815, y: -11785.711693368981
Angular: 293.26386243104935, First Return Dist: 12516272, First Return Amp: 5000, x: 4943.503661893913, y: -11498.644977684347
Angular: 296.85504227876663, First Return Dist: 12516272, First Return Amp: 5000, x: 5654.035779139337, y: -11166.420383730689
Angular: 300.4462221264839, First Return Dist: 12516272, First Return Amp: 5000, x: 6342.3631705289135, y: -10790.342635482082
Angular: 304.0374019742012, First Return Dist: 12516272, First Return Amp: 5000, x: 7005.782612803754, y: -10371.88867854455
Angular: 307.6285818219185, First Return Dist: 12516272, First Return Amp: 5000, x: 7641.688702068546, y: -9912.701879843959
Angular: 311.2197616696358, First Return Dist: 12516272, First Return Amp: 5000, x: 8247.58408582434, y: -9414.585573738288
Angular: 314.81094151735306, First Return Dist: 12516272, First Return Amp: 5000, x: 8821.089270658085, y: -8879.495979900255
Angular: 318.40212136507034, First Return Dist: 12516272, First Return Amp: 5000, x: 9359.951967071871, y: -8309.534520783425
Angular: 321.9933012127876, First Return Dist: 12516272, First Return Amp: 5000, x: 9862.05593475256, y: -7706.939568842864
Angular: 325.5844810605049, First Return Dist: 12516272, First Return Amp: 5000, x: 10325.429293544272, y: -7074.077655921076
Angular: 329.1756609082222, First Return Dist: 12516272, First Return Amp: 5000, x: 10748.25226748471, y: -6413.434179321857
Angular: 332.7668407559395, First Return Dist: 12516272, First Return Amp: 5000, x: 11128.86433149255, y: -5727.603641071618
Angular: 336.35802060365677, First Return Dist: 12516272, First Return Amp: 5000, x: 11465.77073263931, y: -5019.279458700806
Angular: 339.94920045137405, First Return Dist: 12516272, First Return Amp: 5000, x: 11757.648360394947, y: -4291.243387561004
Angular: 343.54038029909134, First Return Dist: 12516272, First Return Amp: 5000, x: 12003.350942793575, y: -3546.354596218575
Angular: 347.1315601468086, First Return Dist: 12516272, First Return Amp: 5000, x: 12201.913548112552, y: -2787.5384378284953
Angular: 350.7227399945259, First Return Dist: 12516272, First Return Amp: 5000, x: 12352.556374385895, y: -2017.7749615857592
Angular: 354.3139198422432, First Return Dist: 12516272, First Return Amp: 5000, x: 12454.687811869659, y: -1240.087209372547
Angular: 357.9050996899605, First Return Dist: 12516272, First Return Amp: 5000, x: 12507.906766432292, y: -457.529343563124

Circle Number: 146735
------------------------------------------------------------
Angular: 173.8728977739811, First Return Dist: 12517272, First Return Amp: 5000, x: -12445.767929053165, y: 1336.0235694536443
Angular: 177.46407762169838, First Return Dist: 12517272, First Return Amp: 5000, x: -12505.01355330472, y: 553.8360349862453
Angular: 181.05525746941566, First Return Dist: 12517272, First Return Amp: 5000, x: -12515.14905363397, y: -230.52654361003843
Angular: 184.64643731713298, First Return Dist: 12517272, First Return Amp: 5000, x: -12476.134625551693, y: -1013.9837903507694
Angular: 188.23761716485023, First Return Dist: 12517272, First Return Amp: 5000, x: -12388.12348787607, y: -1793.458884702204
Angular: 191.82879701256752, First Return Dist: 12517272, First Return Amp: 5000, x: -12251.461281006392, y: -2565.8906449779224
Angular: 195.4199768602848, First Return Dist: 12517272, First Return Amp: 5000, x: -12066.684709512094, y: -3328.2455503179203
Angular: 199.0111567080021, First Return Dist: 12517272, First Return Amp: 5000, x: -11834.519434367901, y: -4077.5296540371687
Angular: 202.60233655571938, First Return Dist: 12517272, First Return Amp: 5000, x: -11555.877223112819, y: -4810.8003415571475
Angular: 206.19351640343666, First Return Dist: 12517272, First Return Amp: 5000, x: -11231.852369124976, y: -5525.17788674407
Angular: 209.78469625115392, First Return Dist: 12517272, First Return Amp: 5000, x: -10863.717394074614, y: -6217.856761269491
Angular: 213.37587609887123, First Return Dist: 12517272, First Return Amp: 5000, x: -10452.918050432743, y: -6886.116652578675
Angular: 216.96705594658854, First Return Dist: 12517272, First Return Amp: 5000, x: -10001.06764366182, y: -7527.333147196598
Angular: 220.5582357943058, First Return Dist: 12517272, First Return Amp: 5000, x: -9509.94069638641, y: -8138.988037415806
Angular: 224.1494156420231, First Return Dist: 12517272, First Return Amp: 5000, x: -8981.465979426266, y: -8718.67921088926
Angular: 227.74059548974037, First Return Dist: 12517272, First Return Amp: 5000, x: -8417.718937060523, y: -9264.130084289443
Angular: 231.33177533745766, First Return Dist: 12517272, First Return Amp: 5000, x: -7820.913536270777, y: -9773.198543985513
Angular: 234.92295518517494, First Return Dist: 12517272, First Return Amp: 5000, x: -7193.39357197299, y: -10243.885358626467
Angular: 238.51413503289223, First Return Dist: 12517272, First Return Amp: 5000, x: -6537.623462384626, y: -10674.342030591959
Angular: 242.10531488060948, First Return Dist: 12517272, First Return Amp: 5000, x: -5856.178570675765, y: -11062.878055476429
Angular: 245.6964947283268, First Return Dist: 12517272, First Return Amp: 5000, x: -5151.735090913303, y: -11407.967561096784
Angular: 249.2876745760441, First Return Dist: 12517272, First Return Amp: 5000, x: -4427.0595380186305, y: -11708.25529995064
Angular: 252.87885442376137, First Return Dist: 12517272, First Return Amp: 5000, x: -3684.997883014073, y: -11962.561971591445
Angular: 256.47003427147865, First Return Dist: 12517272, First Return Amp: 5000, x: -2928.4643762264723, y: -12169.888854018202
Angular: 260.06121411919594, First Return Dist: 12517272, First Return Amp: 5000, x: -2160.430102342099, y: -12329.421725891207
Angular: 263.6523939669132, First Return Dist: 12517272, First Return Amp: 5000, x: -1383.9113122595552, y: -12440.534064170399
Angular: 267.2435738146305, First Return Dist: 12517272, First Return Amp: 5000, x: -601.9575775643588, y: -12502.789504618435
Angular: 270.8347536623478, First Return Dist: 12517272, First Return Amp: 5000, x: 182.36018585452848, y: -12515.943555505477
Angular: 274.4259335100651, First Return Dist: 12517272, First Return Amp: 5000, x: 965.9617780123743, y: -12479.944557785631
Angular: 278.01711335778236, First Return Dist: 12517272, First Return Amp: 5000, x: 1745.7698114971072, y: -12394.933887974124
Angular: 281.60829320549965, First Return Dist: 12517272, First Return Amp: 5000, x: 2518.72179709218, y: -12261.24540292856
Angular: 285.19947305321693, First Return Dist: 12517272, First Return Amp: 5000, x: 3281.7821708906145, y: -12079.40412871465
Angular: 288.7906529009342, First Return Dist: 12517272, First Return Amp: 5000, x: 4031.954215667137, y: -11850.124198705598
Angular: 292.3818327486515, First Return Dist: 12517272, First Return Amp: 5000, x: 4766.2918296902335, y: -11574.306049012706
Angular: 295.9730125963688, First Return Dist: 12517272, First Return Amp: 5000, x: 5481.911096755263, y: -11253.032882261365
Angular: 299.5641924440861, First Return Dist: 12517272, First Return Amp: 5000, x: 6176.001612000475, y: -10887.566413600036
Angular: 303.15537229180336, First Return Dist: 12517272, First Return Amp: 5000, x: 6845.837519026605, y: -10479.341915648694
Angular: 306.74655213952065, First Return Dist: 12517272, First Return Amp: 5000, x: 7488.788214974938, y: -10029.962581846281
Angular: 310.33773198723793, First Return Dist: 12517272, First Return Amp: 5000, x: 8102.328681522267, y: -9541.1932303337
Angular: 313.9289118349552, First Return Dist: 12517272, First Return Amp: 5000, x: 8684.049401220645, y: -9014.953373098684
Angular: 317.5200916826725, First Return Dist: 12517272, First Return Amp: 5000, x: 9231.665820238073, y: -8453.309677601555
Angular: 321.1112715303898, First Return Dist: 12517272, First Return Amp: 5000, x: 9743.027320337691, y: -7858.467850486974
Angular: 324.70245137810707, First Return Dist: 12517272, First Return Amp: 5000, x: 10216.125664860501, y: -7232.763975256111
Angular: 328.29363122582436, First Return Dist: 12517272, First Return Amp: 5000, x: 10649.10288554218, y: -6578.655337918322
Angular: 331.88481107354164, First Return Dist: 12517272, First Return Amp: 5000, x: 11040.258579190642, y: -5898.710776652086
Angular: 335.4759909212589, First Return Dist: 12517272, First Return Amp: 5000, x: 11388.05658556854, y: -5195.6005933744555
Angular: 339.0671707689762, First Return Dist: 12517272, First Return Amp: 5000, x: 11691.131020255174, y: -4472.086066838518
Angular: 342.6583506166935, First Return Dist: 12517272, First Return Amp: 5000, x: 11948.291638795254, y: -3731.008608443494
Angular: 346.2495304644108, First Return Dist: 12517272, First Return Amp: 5000, x: 12158.528511068298, y: -2975.278603345129
Angular: 349.84071031212807, First Return Dist: 12517272, First Return Amp: 5000, x: 12321.015987521328, y: -2207.863980689898
Angular: 353.43189015984535, First Return Dist: 12517272, First Return Amp: 5000, x: 12435.115941688471, y: -1431.778557860555
Angular: 357.02307000756264, First Return Dist: 12517272, First Return Amp: 5000, x: 12500.380276263413, y: -650.0702045076983

Circle Number: 146736
------------------------------------------------------------
Angular: 172.99086809158325, First Return Dist: 12518272, First Return Amp: 5000, x: -12424.719389029917, y: 1527.5738835971372
Angular: 176.58204793930054, First Return Dist: 12518272, First Return Amp: 5000, x: -12496.00445895677, y: 746.3286325182364
Angular: 180.17322778701782, First Return Dist: 12518272, First Return Amp: 5000, x: -12518.214785789814, y: -37.84762630996177
Angular: 183.76440763473514, First Return Dist: 12518272, First Return Amp: 5000, x: -12491.263144361441, y: -821.8752486244725
Angular: 187.3555874824524, First Return Dist: 12518272, First Return Amp: 5000, x: -12415.255380094755, y: -1602.6751738927721
Angular: 190.94676733016968, First Return Dist: 12518272, First Return Amp: 5000, x: -12290.489993323745, y: -2377.1810175064275
Angular: 194.53794717788696, First Return Dist: 12518272, First Return Amp: 5000, x: -12117.456967012398, y: -3142.351113193228
Angular: 198.12912702560425, First Return Dist: 12518272, First Return Amp: 5000, x: -11896.835842476567, y: -3895.180458354776
Angular: 201.72030687332153, First Return Dist: 12518272, First Return Amp: 5000, x: -11629.493050665698, y: -4632.7125154171
Angular: 205.31148672103882, First Return Dist: 12518272, First Return Amp: 5000, x: -11316.478509485089, y: -5352.050822847832
Angular: 208.90266656875608, First Return Dist: 12518272, First Return Amp: 5000, x: -10959.021500521787, y: -6050.370370240587
Angular: 212.4938464164734, First Return Dist: 12518272, First Return Amp: 5000, x: -10558.525841367209, y: -6724.928692794063
Angular: 216.0850262641907, First Return Dist: 12518272, First Return Amp: 5000, x: -10116.564372495905, y: -7373.076641615124
Angular: 219.67620611190796, First Return Dist: 12518272, First Return Amp: 5000, x: -9634.872780351778, y: -7992.2687875484025
Angular: 223.26738595962524, First Return Dist: 12518272, First Return Amp: 5000, x: -9115.34278089991, y: -8580.07341767423
Angular: 226.85856580734253, First Return Dist: 12518272, First Return Amp: 5000, x: -8560.014690413906, y: -9134.182085216067
Angular: 230.44974565505981, First Return Dist: 12518272, First Return Amp: 5000, x: -7971.06941267489, y: -9652.41867535297
Angular: 234.0409255027771, First Return Dist: 12518272, First Return Amp: 5000, x: -7350.819874050339, y: -10132.747951333367
Angular: 237.63210535049438, First Return Dist: 12518272, First Return Amp: 5000, x: -6701.701940089286, y: -10573.283547327552
Angular: 241.22328519821164, First Return Dist: 12518272, First Return Amp: 5000, x: -6026.2648493064435, y: -10972.295376629158
Angular: 244.81446504592896, First Return Dist: 12518272, First Return Amp: 5000, x: -5327.161201724072, y: -11328.216426111825
Angular: 248.40564489364627, First Return Dist: 12518272, First Return Amp: 5000, x: -4607.136541488999, y: -11639.648910257594
Angular: 251.99682474136353, First Return Dist: 12518272, First Return Amp: 5000, x: -3869.018574476226, y: -11905.36976058879
Angular: 255.5880045890808, First Return Dist: 12518272, First Return Amp: 5000, x: -3115.706063224024, y: -12124.335428945087
Angular: 259.1791844367981, First Return Dist: 12518272, First Return Amp: 5000, x: -2350.157442813041, y: -12295.685985742091
Angular: 262.7703642845154, First Return Dist: 12518272, First Return Amp: 5000, x: -1575.37920239712, y: -12418.748497116712
Angular: 266.36154413223267, First Return Dist: 12518272, First Return Amp: 5000, x: -794.4140780146558, y: -12493.039667696416
Angular: 269.95272397994995, First Return Dist: 12518272, First Return Amp: 5000, x: -10.32910304981376, y: -12518.267738613606
Angular: 273.54390382766724, First Return Dist: 12518272, First Return Amp: 5000, x: 773.7964367275717, y: -12494.333633311211
Angular: 277.1350836753845, First Return Dist: 12518272, First Return Amp: 5000, x: 1554.8830962401578, y: -12421.331346639563
Angular: 280.7262635231018, First Return Dist: 12518272, First Return Amp: 5000, x: 2329.8633648067803, y: -12299.547575716564
Angular: 284.3174433708191, First Return Dist: 12518272, First Return Amp: 5000, x: 3095.693712977079, y: -12129.460594000799
Angular: 287.9086232185364, First Return Dist: 12518272, First Return Amp: 5000, x: 3849.366545186139, y: -11911.738372999373
Angular: 291.49980306625366, First Return Dist: 12518272, First Return Amp: 5000, x: 4587.922011288336, y: -11647.235958987007
Angular: 295.09098291397095, First Return Dist: 12518272, First Return Amp: 5000, x: 5308.459630583758, y: -11336.992115038565
Angular: 298.68216276168823, First Return Dist: 12518272, First Return Amp: 5000, x: 6008.149682686769, y: -10982.225241562608
Angular: 302.2733426094055, First Return Dist: 12518272, First Return Amp: 5000, x: 6684.244320502323, y: -10584.328591356962
